prot1,prot2,int_prob,model_label,ppi,is_homo,non_struct_label,str_label,nonstr_label_name,str_label_name
P61254,Q8NC51,0.4367428123950958,0,P61254:Q8NC51,False,-1,0,unclear (exclude for analysis),no physical interaction
P61313,P62277,0.7889907956123352,1,P61313:P62277,False,-1,0,unclear (exclude for analysis),no physical interaction
P61313,Q9Y3C1,0.6869732141494751,1,P61313:Q9Y3C1,False,0,0,non-interacting pairs,no physical interaction
P61326,P62314,0.7870829105377197,1,P61326:P62314,False,-1,0,unclear (exclude for analysis),no physical interaction
P61353,P62913,0.5525334477424622,1,P61353:P62913,False,1,0,HINT-binary-HQ-LC,no physical interaction
P61353,P84098,0.8818720579147339,1,P61353:P84098,False,-1,0,unclear (exclude for analysis),no physical interaction
P61513,P62424,0.8390282392501831,1,P61513:P62424,False,-1,0,unclear (exclude for analysis),no physical interaction
P61513,P62861,0.7965537905693054,1,P61513:P62861,False,-1,0,unclear (exclude for analysis),no physical interaction
P61803,P61803,0.6926620602607727,1,P61803:P61803,True,0,0,non-interacting pairs,no physical interaction
P61803,Q14165,0.2772016227245331,0,P61803:Q14165,False,-1,0,unclear (exclude for analysis),no physical interaction
P61927,P62888,0.8365484476089478,1,P61927:P62888,False,-1,0,unclear (exclude for analysis),no physical interaction
P62081,Q9UNQ2,0.8030319809913635,1,P62081:Q9UNQ2,False,-1,0,unclear (exclude for analysis),no physical interaction
P62241,P62244,0.8462627530097961,1,P62241:P62244,False,-1,0,unclear (exclude for analysis),no physical interaction
P62241,P83731,0.8649204969406128,1,P62241:P83731,False,-1,0,unclear (exclude for analysis),no physical interaction
P62241,Q86WX3,0.8567641973495483,1,P62241:Q86WX3,False,-1,0,unclear (exclude for analysis),no physical interaction
P62241,Q9UBQ5,0.9034331440925598,1,P62241:Q9UBQ5,False,-1,0,unclear (exclude for analysis),no physical interaction
P62263,P63220,0.6703988909721375,1,P62263:P63220,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,P62891,1.065206652128836e-05,0,P62266:P62891,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,Q92979,0.6718323230743408,1,P62266:Q92979,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,P62854,0.8406669497489929,1,P62277:P62854,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,Q96L21,0.797786295413971,1,P62277:Q96L21,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62910,0.5705597996711731,1,P62280:P62910,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P63220,0.7298770546913147,1,P62280:P63220,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62424,P63220,0.7701302170753479,1,P62424:P63220,False,-1,0,unclear (exclude for analysis),no physical interaction
P62701,P62841,0.8619989156723022,1,P62701:P62841,False,-1,0,unclear (exclude for analysis),no physical interaction
P62750,P62910,9.584585495758802e-05,0,P62750:P62910,False,-1,0,unclear (exclude for analysis),no physical interaction
P62750,Q92988,0.0033114810939878,0,P62750:Q92988,False,0,-1,non-interacting pairs,not found in same PDB complex
P62841,P62891,0.4844453930854797,0,P62841:P62891,False,-1,0,unclear (exclude for analysis),no physical interaction
P62854,Q9Y257,0.0355968326330184,0,P62854:Q9Y257,False,0,-1,non-interacting pairs,not found in same PDB complex
P62875,Q9NWA0,4.2310988646931946e-05,0,P62875:Q9NWA0,False,-1,0,unclear (exclude for analysis),no physical interaction
P62875,Q9Y2Y1,0.720958948135376,1,P62875:Q9Y2Y1,False,-1,0,unclear (exclude for analysis),no physical interaction
P62877,Q9UNS2,0.8464968800544739,1,P62877:Q9UNS2,False,-1,0,unclear (exclude for analysis),no physical interaction
P62888,Q9UNZ5,0.5112332105636597,1,P62888:Q9UNZ5,False,0,0,non-interacting pairs,no physical interaction
P62899,P62899,0.842417299747467,1,P62899:P62899,True,0,0,non-interacting pairs,no physical interaction
P62906,Q07020,0.8173075914382935,1,P62906:Q07020,False,-1,0,unclear (exclude for analysis),no physical interaction
P62910,Q9UNZ5,0.0009474414982832,0,P62910:Q9UNZ5,False,0,0,non-interacting pairs,no physical interaction
P62979,Q02878,0.8116158246994019,1,P62979:Q02878,False,-1,0,unclear (exclude for analysis),no physical interaction
P62987,Q9NX58,0.4658604264259338,0,P62987:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P63220,Q96L21,0.7176259160041809,1,P63220:Q96L21,False,-1,0,unclear (exclude for analysis),no physical interaction
P63313,Q53S33,0.4916226863861084,0,P63313:Q53S33,False,0,-1,non-interacting pairs,not found in same PDB complex
P68431,Q96A08,0.7440645098686218,1,P68431:Q96A08,False,-1,0,unclear (exclude for analysis),no physical interaction
P78417,Q9BYQ0,3.825065869023092e-05,0,P78417:Q9BYQ0,False,0,-1,non-interacting pairs,not found in same PDB complex
P82650,Q9P0J6,0.7438641786575317,1,P82650:Q9P0J6,False,-1,0,unclear (exclude for analysis),no physical interaction
P82663,Q96A35,0.8302399516105652,1,P82663:Q96A35,False,-1,0,unclear (exclude for analysis),no physical interaction
P82664,Q6P1L8,0.7009251117706299,1,P82664:Q6P1L8,False,-1,0,unclear (exclude for analysis),no physical interaction
P82914,Q9BYD1,0.6399558186531067,1,P82914:Q9BYD1,False,-1,0,unclear (exclude for analysis),no physical interaction
P82914,Q9Y399,0.7615344524383545,1,P82914:Q9Y399,False,-1,0,unclear (exclude for analysis),no physical interaction
P82933,Q9BYD1,0.7581483721733093,1,P82933:Q9BYD1,False,-1,0,unclear (exclude for analysis),no physical interaction
P82933,Q9Y3D3,0.7872121930122375,1,P82933:Q9Y3D3,False,-1,0,unclear (exclude for analysis),no physical interaction
P83881,Q9UKD2,0.7138902544975281,1,P83881:Q9UKD2,False,-1,0,unclear (exclude for analysis),no physical interaction
Q00LT1,Q5I0X7,0.1918616443872451,0,Q00LT1:Q5I0X7,False,0,-1,non-interacting pairs,not found in same PDB complex
Q01081,Q01081,0.7624119520187378,1,Q01081:Q01081,True,0,0,non-interacting pairs,no physical interaction
Q01105,Q8IY49,0.0297435447573661,0,Q01105:Q8IY49,False,0,-1,non-interacting pairs,not found in same PDB complex
Q01658,Q8NFU5,0.6649072766304016,1,Q01658:Q8NFU5,False,0,-1,non-interacting pairs,not found in same PDB complex
Q02363,Q8TCZ2,0.2821006178855896,0,Q02363:Q8TCZ2,False,0,-1,non-interacting pairs,not found in same PDB complex
Q02543,Q99848,0.6286160349845886,1,Q02543:Q99848,False,-1,0,unclear (exclude for analysis),no physical interaction
Q02543,Q9UHA3,0.6566658616065979,1,Q02543:Q9UHA3,False,-1,0,unclear (exclude for analysis),no physical interaction
Q05084,Q15486,0.4993981719017029,0,Q05084:Q15486,False,0,-1,non-interacting pairs,not found in same PDB complex
Q08752,Q86Y78,0.067574992775917,0,Q08752:Q86Y78,False,0,-1,non-interacting pairs,not found in same PDB complex
Q08E93,Q8N6M3,0.4987086951732635,0,Q08E93:Q8N6M3,False,0,-1,non-interacting pairs,not found in same PDB complex
Q13072,Q6RSH7,3.9720012864563614e-05,0,Q13072:Q6RSH7,False,0,-1,non-interacting pairs,not found in same PDB complex
Q13084,Q16540,0.8030754923820496,1,Q13084:Q16540,False,-1,0,unclear (exclude for analysis),no physical interaction
Q13351,Q8IXQ9,0.4995800852775574,0,Q13351:Q8IXQ9,False,0,-1,non-interacting pairs,not found in same PDB complex
Q13352,Q8N2Z9,0.88116455078125,1,Q13352:Q8N2Z9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q13404,Q6UXP7,6.088344525778666e-05,0,Q13404:Q6UXP7,False,0,-1,non-interacting pairs,not found in same PDB complex
Q13405,Q9P0J6,0.6293633580207825,1,Q13405:Q9P0J6,False,-1,0,unclear (exclude for analysis),no physical interaction
Q13503,Q9P086,0.7535083889961243,1,Q13503:Q9P086,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q13510,Q96CE8,0.042959064245224,0,Q13510:Q96CE8,False,0,-1,non-interacting pairs,not found in same PDB complex
Q14019,Q6UWV6,0.2511394619941711,0,Q14019:Q6UWV6,False,0,-1,non-interacting pairs,not found in same PDB complex
Q14197,Q7Z7F7,0.7126593589782715,1,Q14197:Q7Z7F7,False,-1,0,unclear (exclude for analysis),no physical interaction
Q14197,Q9BYC9,0.8233775496482849,1,Q14197:Q9BYC9,False,-1,0,unclear (exclude for analysis),no physical interaction
Q14213,Q6UXA7,0.4994680285453796,0,Q14213:Q6UXA7,False,0,-1,non-interacting pairs,not found in same PDB complex
Q14376,Q96GC5,0.1433838903903961,0,Q14376:Q96GC5,False,0,-1,non-interacting pairs,not found in same PDB complex
Q14406,Q8N9N8,0.3335218727588653,0,Q14406:Q8N9N8,False,0,-1,non-interacting pairs,not found in same PDB complex
Q15369,Q712K3,0.8709530234336853,1,Q15369:Q712K3,False,0,0,non-interacting pairs,no physical interaction
Q15404,Q15404,0.3331251144409179,0,Q15404:Q15404,True,0,0,non-interacting pairs,no physical interaction
Q15528,Q9Y3C7,0.0215903595089912,0,Q15528:Q9Y3C7,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q15629,Q9BYQ4,1.1870664820889942e-05,0,Q15629:Q9BYQ4,False,0,-1,non-interacting pairs,not found in same PDB complex
Q16514,Q96F83,0.332953006029129,0,Q16514:Q96F83,False,0,-1,non-interacting pairs,not found in same PDB complex
Q16540,Q8NC06,0.1454926878213882,0,Q16540:Q8NC06,False,0,-1,non-interacting pairs,not found in same PDB complex
Q16609,Q9NRD5,0.484656810760498,0,Q16609:Q9NRD5,False,0,-1,non-interacting pairs,not found in same PDB complex
Q16864,Q9NS75,0.2497160136699676,0,Q16864:Q9NS75,False,0,-1,non-interacting pairs,not found in same PDB complex
Q2QD12,Q2TAA2,0.1264189332723617,0,Q2QD12:Q2TAA2,False,0,-1,non-interacting pairs,not found in same PDB complex
Q30KR1,Q9H299,1.0947828741336709e-05,0,Q30KR1:Q9H299,False,0,-1,non-interacting pairs,not found in same PDB complex
Q3B7I2,Q969W1,0.4988994598388672,0,Q3B7I2:Q969W1,False,0,-1,non-interacting pairs,not found in same PDB complex
Q3LHN2,Q9BRV8,2.990161556226667e-05,0,Q3LHN2:Q9BRV8,False,0,-1,non-interacting pairs,not found in same PDB complex
Q3LI64,Q96RI0,8.416882337769493e-06,0,Q3LI64:Q96RI0,False,0,-1,non-interacting pairs,not found in same PDB complex
Q3SXY8,Q86YL5,0.0935668051242828,0,Q3SXY8:Q86YL5,False,0,-1,non-interacting pairs,not found in same PDB complex
Q3SYF9,Q8NGJ7,2.356223831156967e-06,0,Q3SYF9:Q8NGJ7,False,0,-1,non-interacting pairs,not found in same PDB complex
Q4G0W2,Q8NCU1,0.4984279274940491,0,Q4G0W2:Q8NCU1,False,0,-1,non-interacting pairs,not found in same PDB complex
Q4VC31,Q6UWT2,0.4965161681175232,0,Q4VC31:Q6UWT2,False,0,-1,non-interacting pairs,not found in same PDB complex
Q52LA3,Q92784,0.6810845732688904,1,Q52LA3:Q92784,False,0,-1,non-interacting pairs,not found in same PDB complex
Q58FF8,Q92522,0.4313335418701172,0,Q58FF8:Q92522,False,0,-1,non-interacting pairs,not found in same PDB complex
Q5JX71,Q9UNI6,0.4992943704128265,0,Q5JX71:Q9UNI6,False,0,-1,non-interacting pairs,not found in same PDB complex
Q5T653,Q9BYD2,0.7950119376182556,1,Q5T653:Q9BYD2,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q5U4N7,Q9NWQ9,0.4988703429698944,0,Q5U4N7:Q9NWQ9,False,0,-1,non-interacting pairs,not found in same PDB complex
Q5W111,Q8WXQ8,0.1124864816665649,0,Q5W111:Q8WXQ8,False,0,-1,non-interacting pairs,not found in same PDB complex
Q5XKR9,Q92633,0.250479906797409,0,Q5XKR9:Q92633,False,0,-1,non-interacting pairs,not found in same PDB complex
Q68D20,Q9NQF3,0.4989977777004242,0,Q68D20:Q9NQF3,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6A555,Q92989,0.3680135011672973,0,Q6A555:Q92989,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6GTX8,Q9BYP8,8.824677934171632e-06,0,Q6GTX8:Q9BYP8,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6IEZ7,Q9BWJ2,8.863742550602183e-06,0,Q6IEZ7:Q9BWJ2,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6NVU6,Q9HB20,0.4990666508674621,0,Q6NVU6:Q9HB20,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6NVV1,Q9UIR0,0.4991642236709595,0,Q6NVV1:Q9UIR0,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6P161,Q9H0U6,0.7122657299041748,1,Q6P161:Q9H0U6,False,-1,0,unclear (exclude for analysis),no physical interaction
Q6P1L8,Q7Z7F7,0.6706306338310242,1,Q6P1L8:Q7Z7F7,False,-1,0,unclear (exclude for analysis),no physical interaction
Q6P1L8,Q8N983,0.7873911261558533,1,Q6P1L8:Q8N983,False,-1,0,unclear (exclude for analysis),no physical interaction
Q6P1N9,Q92564,0.664198637008667,1,Q6P1N9:Q92564,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6P587,Q9NP72,0.3432207405567169,0,Q6P587:Q9NP72,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6P587,Q9UBM1,0.4991222023963928,0,Q6P587:Q9UBM1,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6PIV2,Q86SG7,0.1449736058712005,0,Q6PIV2:Q86SG7,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6PJ21,Q99877,0.3268172740936279,0,Q6PJ21:Q99877,False,0,0,non-interacting pairs,no physical interaction
Q6RSH7,Q9P2S5,0.2696160078048706,0,Q6RSH7:Q9P2S5,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6UE05,Q8TAG5,0.3331394493579864,0,Q6UE05:Q8TAG5,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6UWE3,Q96GM1,0.0036771744489669,0,Q6UWE3:Q96GM1,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6UWJ8,Q86VD7,0.0804163813591003,0,Q6UWJ8:Q86VD7,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6UXB1,Q8IUH3,0.0231469739228487,0,Q6UXB1:Q8IUH3,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6XE24,Q6ZV60,0.4993358552455902,0,Q6XE24:Q6ZV60,False,0,-1,non-interacting pairs,not found in same PDB complex
Q6ZUS5,Q96R72,0.4995209872722626,0,Q6ZUS5:Q96R72,False,0,-1,non-interacting pairs,not found in same PDB complex
Q71DI3,Q93079,0.7723917365074158,1,Q71DI3:Q93079,False,-1,0,unclear (exclude for analysis),no physical interaction
Q7L2Z9,Q9NSP4,0.4174636304378509,0,Q7L2Z9:Q9NSP4,False,-1,0,unclear (exclude for analysis),no physical interaction
Q7RTT3,Q8NFX7,0.1489455550909042,0,Q7RTT3:Q8NFX7,False,0,-1,non-interacting pairs,not found in same PDB complex
Q7RTT6,Q96E39,0.0676783472299575,0,Q7RTT6:Q96E39,False,0,-1,non-interacting pairs,not found in same PDB complex
Q7RTT6,Q9BWJ2,0.4965836405754089,0,Q7RTT6:Q9BWJ2,False,0,-1,non-interacting pairs,not found in same PDB complex
Q7Z2W9,Q8IXM3,0.806747555732727,1,Q7Z2W9:Q8IXM3,False,-1,0,unclear (exclude for analysis),no physical interaction
Q7Z6K5,Q86XQ3,0.0437201671302318,0,Q7Z6K5:Q86XQ3,False,0,-1,non-interacting pairs,not found in same PDB complex
Q7Z7E8,Q9Y328,0.0631220787763595,0,Q7Z7E8:Q9Y328,False,0,-1,non-interacting pairs,not found in same PDB complex
Q7Z7F7,Q9H3J6,0.8435081839561462,1,Q7Z7F7:Q9H3J6,False,-1,0,unclear (exclude for analysis),no physical interaction
Q86TI4,Q99731,0.498903751373291,0,Q86TI4:Q99731,False,0,-1,non-interacting pairs,not found in same PDB complex
Q86TS9,Q8IXM3,0.6543689966201782,1,Q86TS9:Q8IXM3,False,-1,0,unclear (exclude for analysis),no physical interaction
Q86UA6,Q96NB1,0.1590157449245453,0,Q86UA6:Q96NB1,False,0,-1,non-interacting pairs,not found in same PDB complex
Q86UD1,Q9BRT3,0.2634155452251434,0,Q86UD1:Q9BRT3,False,0,-1,non-interacting pairs,not found in same PDB complex
Q86UU9,Q9BWT1,0.4990677237510681,0,Q86UU9:Q9BWT1,False,0,-1,non-interacting pairs,not found in same PDB complex
Q86VV4,Q8IYN2,0.4992237687110901,0,Q86VV4:Q8IYN2,False,0,-1,non-interacting pairs,not found in same PDB complex
Q86WQ0,Q92686,0.4965109825134277,0,Q86WQ0:Q92686,False,0,-1,non-interacting pairs,not found in same PDB complex
Q86XR5,Q9BT17,0.4992137849330902,0,Q86XR5:Q9BT17,False,0,-1,non-interacting pairs,not found in same PDB complex
Q86XT2,Q92826,0.4994311034679413,0,Q86XT2:Q92826,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8IUC1,Q9NQC8,0.1993055492639541,0,Q8IUC1:Q9NQC8,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8IXM3,Q9GZT3,0.0040488298982381,0,Q8IXM3:Q9GZT3,False,-1,0,unclear (exclude for analysis),no physical interaction
Q8IXM3,Q9NWT8,0.8685004711151123,1,Q8IXM3:Q9NWT8,False,-1,0,unclear (exclude for analysis),no physical interaction
Q8IYJ0,Q9P0M4,0.441986471414566,0,Q8IYJ0:Q9P0M4,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N2U9,Q8NH40,0.499562919139862,0,Q8N2U9:Q8NH40,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N4E4,Q96FM1,0.0436252206563949,0,Q8N4E4:Q96FM1,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N4H5,Q9NY26,0.4975996911525726,0,Q8N4H5:Q9NY26,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N5D6,Q9Y5Q6,0.499137282371521,0,Q8N5D6:Q9Y5Q6,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N5N7,Q9H0U6,0.7177406549453735,1,Q8N5N7:Q9H0U6,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q8N5U0,Q8N5W8,0.249860867857933,0,Q8N5U0:Q8N5W8,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N668,Q9NUR3,0.1452724933624267,0,Q8N668:Q9NUR3,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N687,Q96KX1,0.0003512081457301,0,Q8N687:Q96KX1,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N7C7,Q969M1,0.2213869988918304,0,Q8N7C7:Q969M1,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N801,Q8NGL0,2.201128336309921e-05,0,Q8N801:Q8NGL0,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8N983,Q9H0U6,0.8444713950157166,1,Q8N983:Q9H0U6,False,-1,0,unclear (exclude for analysis),no physical interaction
Q8N983,Q9P0J6,0.8419969081878662,1,Q8N983:Q9P0J6,False,-1,0,unclear (exclude for analysis),no physical interaction
Q8NAJ2,Q9H773,0.4989719986915588,0,Q8NAJ2:Q9H773,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8NAV1,Q9H6K4,0.4992563724517822,0,Q8NAV1:Q9H6K4,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8NBC4,Q9H341,6.877322448417544e-06,0,Q8NBC4:Q9H341,False,0,-1,non-interacting pairs,not found in same PDB complex
Q8NEQ6,Q9Y6X1,7.889021071605384e-05,0,Q8NEQ6:Q9Y6X1,False,0,-1,non-interacting pairs,not found in same PDB complex
