ppi,has_templates,pident,fident,evalue,bits
O19895:Q9TM47,1,100.0,1.0,6.01575e-44,2246.5
O19928:Q9TM22,0,0.0,0.0,0.0,0.0
O19928:Q9TM47,1,100.0,1.0,2.0075e-45,2718.0
O19928:Q9ZQS5,1,100.0,1.0,7.995e-14,1905.0
O21619:O78749,1,100.0,1.0,1.3785e-30,2356.0
O21619:W5PI52,1,100.0,1.0,1.567e-10,996.5
O21619:W5PW27,1,100.0,1.0,4.4340000000000014e-15,1092.5
O23813:O23813,1,99.69999999999999,0.997,3.5785e-90,4043.5
O23813:P27787,1,100.0,1.0,6.795e-18,2393.5
O25482:P56422,1,100.0,1.0,5.920000000031805e-13,726.0
O25503:O25675,0,0.0,0.0,0.0,0.0
O25675:O25675,1,26.4,0.264,0.00018020999999999998,253.5
O25924:O25924,1,23.05,0.2305,1.0958e-08,459.5
O25924:O26085,1,98.8,0.988,3.3235e-23,2386.0
O26774:O27646,1,98.05,0.9804999999999999,2.731499e-13,592.0
O26802:O26802,1,97.6,0.976,1.71534e-72,2890.5
O26802:O26803,1,97.19999999999999,0.972,1.9346785e-74,3216.0
O28191:O28192,1,96.05,0.9605,6.360000000376051e-26,1278.5
O28416:O28416,1,95.3,0.953,1.2402e-45,1847.0
O28416:O28417,1,97.65,0.9764999999999999,4.53e-13,1260.5
O28416:O28418,1,92.1,0.921,1.493501312e-40,1749.5
O28417:O28418,1,94.45,0.9445,4.53e-13,1145.0
O29634:O29634,1,99.0,0.99,1.66638e-30,1338.5
O29634:O29912,0,0.0,0.0,0.0,0.0
O29689:P0DMG2,1,98.75,0.9875,9.17e-20,1720.5
O29756:O29757,1,99.55,0.9955,1.0251965e-41,1702.5
O29756:O29758,1,99.6,0.996,1.394500546e-38,1653.0
O29756:O30033,1,97.85,0.9784999999999999,3.4420000000001887e-29,1467.5
O29757:O29758,1,60.15,0.6015,1.1605e-08,1051.0
O29757:O30033,1,100.0,1.0,3.442000000000035e-29,1494.0
O29889:O29890,1,41.95,0.4195,8.89e-32,1745.5
O29890:O29890,0,0.0,0.0,0.0,0.0
O30142:O30142,1,17.1,0.171,7.7055e-16,679.0
O30142:O30143,1,99.8,0.998,4.3415e-27,1826.0
O31452:O31452,1,25.3,0.253,3.787e-08,385.5
O31617:O31618,1,98.75,0.9875,1.642e-09,982.5
O31618:O31618,1,98.6,0.986,3.4857599999999995e-39,1695.0
O31779:O34412,0,0.0,0.0,0.0,0.0
O32163:O32164,1,99.85,0.9984999999999999,5.77e-18,1907.5
O32164:O32164,1,50.0,0.5,8.688e-52,2248.0
O33818:O33819,1,41.15,0.4115,1.9385e-16,1225.0
O33818:O33820,1,35.4,0.354,5.14500001634e-16,869.5
O33819:O33820,1,99.9,0.999,4.131e-57,3805.0
O34627:O34627,1,55.6,0.556,6.964e-23,950.0
O35955:P28076,1,100.0,1.0,1.15923925e-33,1444.5
O35955:Q9QUM9,1,78.15,0.7815,2.7495000000018184e-29,1415.0
O36004:O36005,1,99.7,0.997,5.6166e-18,948.0
O36005:O36005,1,93.8,0.938,7.2995e-18,885.5
O36030:O43044,1,95.55,0.9555,6.415e-45,3329.0
O41126:P30328,1,95.5,0.9550000000000001,2.048e-14,1586.0
O41126:Q84523,1,96.45,0.9645,2.0480009560000003e-14,718.5
O41126:Q84580,1,95.15,0.9515,2.22515e-14,638.0
O42661:Q10163,1,92.4,0.9239999999999999,9.56165e-11,547.5
O42978:O74499,1,89.1,0.891,8.05965e-09,464.5
O42978:Q9UUI1,1,63.05,0.6305000000000001,6.66000521e-05,395.5
O42995:O94244,0,0.0,0.0,0.0,0.0
O43044:O43044,1,86.6,0.866,9.398468499999999e-94,4290.0
O43172:O94906,1,95.6,0.956,2.1765000001018e-61,3497.0
O43172:P55769,1,45.9,0.45899999999999996,1.97135e-18,794.5
O43181:O75489,1,100.0,1.0,3.883500000000141e-20,1043.0
O43181:P56556,1,100.0,1.0,1.2185003883500002e-13,689.0
O43242:P48556,1,100.0,1.0,1.3315e-29,1963.0
O43242:Q15008,1,100.0,1.0,7.460000801499999e-40,2369.0
O43242:Q99460,1,96.2,0.962,8.015e-47,3648.0
O43323:O43323,1,96.3,0.963,2.443e-22,981.5
O43323:Q96QV1,1,96.5,0.965,8.54e-23,1884.5
O43395:P55769,0,0.0,0.0,0.0,0.0
O43504:Q9UHA4,1,98.85,0.9884999999999999,2.629519805e-12,592.5
O43504:Q9Y2Q5,1,100.0,1.0,1.9380006665e-13,680.5
O43557:Q92956,1,97.5,0.975,3.182001773e-15,865.0
O43617:O43617,1,59.5,0.595,3.327e-07,699.5
O43617:O75865,1,96.8,0.968,7.182e-22,961.5
O43617:Q86SZ2,1,98.35,0.9835,1.280974e-22,995.0
O43660:Q13573,1,99.5,0.995,2.2675000000000002e-27,1540.0
O43660:Q15029,1,61.75,0.6175,3.818e-39,3378.0
O43674:P51970,1,86.2,0.862,6.312e-17,744.0
O43674:Q9Y6M9,0,0.0,0.0,0.0,0.0
O43676:Q9Y6M9,1,87.6,0.876,2.6935000000623e-07,508.0
O43677:O95298,0,0.0,0.0,0.0,0.0
O43739:O43739,1,46.25,0.4625,4.4700000000000005e-15,755.5
O43739:P62330,1,98.4,0.984,5.40000000008895e-20,1060.5
O43741:P54646,1,86.85,0.8685,1.189e-08,1391.5
O43741:Q13131,1,93.45,0.9345,1.189e-08,1489.5
O43913:Q13415,1,97.3,0.973,2.686e-12,1563.0
O43920:P51970,1,84.65,0.8465,2.4345000658e-09,605.0
O43920:Q8HAX7,1,66.65,0.6665000000000001,3.72763e-10,496.0
O43920:Q9P0J0,1,82.8,0.8280000000000001,3.6955000267999997e-10,528.0
O43920:V9JN72,1,78.25,0.7825,3.9036e-10,436.0
O43924:Q92834,1,98.25,0.9824999999999999,1.582e-30,1982.0
O43929:Q13415,1,98.4,0.984,1.338e-11,1453.5
O44074:P92506,1,52.7,0.5269999999999999,5.495e-09,902.0
O46789:P21611,1,62.7,0.627,4.512e-13,1142.5
O48541:O48541,1,98.2,0.982,0.0,6142.5
O48541:Q2V8X0,1,99.2,0.992,4.116e-13,3357.0
O49937:P22798,1,97.3,0.973,5.012507e-27,1076.0
O52183:O52183,1,100.0,1.0,3.11455e-20,787.5
O52183:O52184,1,100.0,1.0,4.72454e-21,887.5
O52183:O53086,1,62.65,0.6265000000000001,4.663000007905e-12,636.0
O53871:O53871,1,99.6,0.996,2.18324e-70,2770.0
O53871:O53872,1,100.0,1.0,2.174e-72,3853.5
O53943:Q79FE1,1,98.8,0.988,6.15e-23,1425.0
O54408:P21476,1,55.3,0.5529999999999999,6.685044365e-06,389.5
O54828:P62881,1,69.9,0.6990000000000001,1.4305e-32,2111.5
O55013:Q5NCF2,1,99.35,0.9935,7.735e-24,985.0
O55013:Q9CQP2,1,95.5,0.955,2.81976e-23,995.5
O55029:Q8CIE6,1,63.65,0.6365000000000001,1.4935e-41,3349.0
O55029:Q9QZE5,1,97.19999999999999,0.972,9.865e-79,4970.5
O55234:Q9R1P1,1,98.45,0.9844999999999999,5.7458214999999996e-33,1436.5
O55234:Q9R1P3,1,88.5,0.885,2.5236000000000002e-14,651.5
O55234:Q9Z2U0,1,100.0,1.0,3.3905001394999997e-34,1541.5
O55234:Q9Z2U1,1,98.30000000000001,0.983,5.745000011e-33,1500.5
O58263:O58268,1,100.0,1.0,1.132502092e-13,652.0
O59800:P87126,1,80.35,0.8035,1.579500002638e-27,1242.5
O59800:Q09882,1,81.0,0.81,2.6044500000000003e-26,1071.5
O60104:O94376,1,80.75,0.8075,3.2023e-15,617.0
O60104:P87306,1,72.3,0.723,3.1195e-15,1354.5
O60104:P87310,1,80.75,0.8075,4.2025e-15,637.5
O60104:Q9P7Y4,1,78.05,0.7805,3.1195e-15,1769.0
O60104:Q9USH1,1,80.75,0.8075,2.1928119500000002e-11,567.0
O60104:Q9Y7N2,1,80.75,0.8075,9.806195e-13,556.0
O60104:Q9Y821,1,69.25,0.6925,3.12453e-15,644.0
O60216:Q9UQE7,1,47.95,0.4795,7.125e-20,2147.5
O60239:O60239,1,97.25,0.9724999999999999,1.1487000000000001e-21,1011.5
O60239:P62491,1,99.7,0.997,8.261385e-24,1057.5
O60260:O60260,1,84.1,0.841,4.9010000000000004e-45,1867.0
O60260:P68036,1,98.8,0.988,1.2675e-22,1458.5
O60306:Q9HCS7,1,97.0,0.97,1.2985e-56,5912.0
O60508:P41223,1,98.75,0.9875,9.44e-19,1620.0
O60508:P62308,1,94.6,0.946,3.112e-09,1412.0
O60508:Q13573,1,98.4,0.984,2.2675e-27,1530.0
O60508:Q96DI7,1,60.55,0.6055,5.7e-22,1623.0
O60508:Q99459,1,85.3,0.853,3.228e-21,1495.0
O60508:Q9NW64,1,100.0,1.0,3.8435e-11,1372.5
O60508:Q9Y3C6,1,100.0,1.0,1.9445e-28,2130.5
O60563:O60563,1,99.6,0.996,2.490626e-27,1463.5
O60563:P50750,1,100.0,1.0,5.12e-31,1934.0
O60609:P07949,1,97.35,0.9735,3.1335e-22,2293.5
O60609:Q5T4W7,1,100.0,1.0,1.426500031335e-14,901.5
O60671:O60921,1,96.9,0.969,2.48169e-44,1970.0
O60671:Q99638,1,98.05000000000001,0.9804999999999999,3.7119e-45,1969.5
O60704:O60704,1,97.5,0.975,2.436e-41,1860.0
O60783:P82664,1,96.3,0.9630000000000001,2.66063665e-14,642.5
O60783:Q92665,1,100.0,1.0,3.87250000033575e-16,826.5
O60783:Q96EL2,1,93.7,0.937,1.126234e-11,515.0
O60783:Q9Y291,1,100.0,1.0,2.6143724999999997e-13,533.0
O60911:P01040,1,88.85,0.8885000000000001,2.9625e-13,996.0
O60921:Q99638,1,97.6,0.976,3.541e-46,2001.5
O60925:Q99471,1,100.0,1.0,2.1715882999999998e-13,622.0
O61233:O61233,1,73.2,0.732,7.585079700000001e-10,621.5
O61233:P11069,1,99.65,0.9964999999999999,8.0215e-15,786.5
O61233:P13579,1,99.65,0.9964999999999999,8.07835e-15,783.5
O62140:O62140,1,98.3,0.983,7.0855e-78,4333.5
O66127:O66129,1,100.0,1.0,9.925e-16,1376.0
O66129:O66129,1,27.0,0.27,1.5787999999999999e-12,746.0
O66186:O66187,1,100.0,1.0,5.4965e-19,798.5
O66186:O66188,0,0.0,0.0,0.0,0.0
O66187:O66187,0,0.0,0.0,0.0,0.0
O66187:O66188,1,33.55,0.3355,2.746000000003659e-08,579.0
O66188:O66188,0,0.0,0.0,0.0,0.0
O66430:O66530,1,33.25,0.3325,1.5550119349999998e-05,364.0
O66530:O66530,0,0.0,0.0,0.0,0.0
O66683:O67268,1,90.25,0.9025,1.3535e-05,644.5
O66950:O66950,1,50.35,0.5035000000000001,2.6613349999999998e-40,1676.5
O67033:O67033,1,96.95,0.9695,1.03635e-38,1548.5
O67033:O67034,1,98.6,0.986,6.23e-17,1156.5
O67108:O67108,1,52.8,0.528,1.059e-50,2386.0
O67175:O67175,1,99.55,0.9955,8.6692e-61,2524.0
O67181:O67182,1,99.55,0.9955,4.2060000000000006e-26,1544.0
O67182:O67182,1,97.4,0.974,8.8435e-25,1351.0
O67268:O67268,1,97.85,0.9784999999999999,1.062745e-23,1157.0
O68106:O68106,1,92.6,0.926,1.255053e-37,1636.0
O68601:O68601,1,99.1,0.991,7.533500000000001e-58,2431.0
O69077:O69077,1,99.0,0.99,2.385e-26,1992.5
O70435:Q9QUM9,1,96.95,0.9695,3.829925e-37,1549.5
O73947:P61875,1,99.35,0.9935,1.681e-40,3562.5
O74499:Q9UUI1,1,100.0,1.0,5.55665e-11,538.5
O74635:Q02061,1,61.95,0.6194999999999999,8.755e-11,3297.5
O74700:P87108,1,100.0,1.0,7.957450000000001e-09,364.5
O74966:Q9USZ3,1,100.0,1.0,1.524e-11,560.5
O74985:Q9UTI3,1,50.5,0.505,9.455000000000286e-23,1596.5
O75012:P38175,0,0.0,0.0,0.0,0.0
O75012:P47150,1,93.4,0.934,1.306000000002701e-09,654.0
O75015:P01857,1,95.65,0.9564999999999999,9.825676e-28,1358.0
O75251:O75306,1,100.0,1.0,9.775e-28,1779.5
O75251:O75489,1,100.0,1.0,9.775014099999999e-28,1205.0
O75306:O75489,1,100.0,1.0,1.41e-33,1912.5
O75306:O95182,1,88.05,0.8805000000000001,8.475e-07,1370.0
O75306:O95299,1,91.19999999999999,0.9119999999999999,1.2265e-18,1672.0
O75306:P03891,1,79.65,0.7965,3.253e-29,2023.5
O75306:P28331,1,99.6,0.996,1.1115e-50,3423.0
O75306:Q16718,1,100.0,1.0,4.1645e-13,1537.5
O75340:Q9Y5Z4,0,0.0,0.0,0.0,0.0
O75380:Q16795,1,100.0,1.0,3.0015e-15,1400.0
O75394:Q8TAE8,1,100.0,1.0,1.8890000859e-07,445.0
O75396:O95486,1,51.95,0.5195,4.738e-20,1288.0
O75396:Q15436,1,88.30000000000001,0.883,4.738e-20,2918.5
O75449:O75449,1,84.0,0.84,5.773999999999999e-28,1373.5
O75489:P56556,1,100.0,1.0,1.2185e-13,984.0
O75489:Q16718,1,100.0,1.0,4.1645e-13,963.0
O75530:O75530,1,99.0,0.99,3.8545000000000002e-59,2750.5
O75530:Q15910,1,77.0,0.77,2.43150000002727e-46,2337.5
O75533:Q15393,1,98.35,0.9835,3.004e-75,6498.5
O75533:Q7RTV0,1,100.0,1.0,3.5785e-17,2816.5
O75533:Q9Y388,1,98.5,0.985,2.0795e-17,2786.0
O75694:Q8N1F7,1,97.05,0.9704999999999999,1.1785e-81,6033.5
O75792:Q8TDP1,1,90.45,0.9045000000000001,1.079e-17,1278.0
O75818:O95059,0,0.0,0.0,0.0,0.0
O75818:O95707,0,0.0,0.0,0.0,0.0
O75818:P78346,0,0.0,0.0,0.0,0.0
O75909:O75909,1,99.15,0.9915,2.9346500000000003e-28,1517.5
O75934:Q99459,1,84.3,0.843,7.38e-29,1797.0
O75934:Q9UMS4,1,100.0,1.0,8.390000000000738e-16,902.0
O76927:P31009,1,92.05,0.9205,2.762e-11,949.5
O76927:P38979,1,92.05,0.9205,2e-11,924.0
O77396:Q8I0U7,1,98.8,0.988,1.80050001308e-35,1611.0
O77396:Q8I374,1,50.15,0.5015000000000001,4.2956999999999995e-20,918.5
O77396:Q8IAR3,1,90.44999999999999,0.9045000000000001,2.037195e-34,1424.5
O78747:W5NYM7,1,100.0,1.0,2.2605e-10,1109.5
O78747:W5PPP6,1,94.05,0.9405,3.2245039055e-27,1394.5
O78748:O78754,1,92.2,0.922,1.9575e-08,1004.5
O78748:O78757,1,92.05,0.9205000000000001,2.3290000000000004e-14,1144.5
O78748:W5PAR2,1,93.1,0.931,1.278e-12,1144.0
O78748:W5QBF5,1,100.0,1.0,9.713e-38,1894.5
O78748:W5QFF9,1,92.4,0.924,1.56e-11,1319.5
O78748:W5QHN8,1,100.0,1.0,3.0585e-19,1386.0
O78749:W5PW27,1,100.0,1.0,4.434e-15,1838.5
O78749:W5Q6E1,0,0.0,0.0,0.0,0.0
O78753:W5PPP6,1,94.0,0.94,1.592e-10,719.0
O78755:W5PWF1,1,94.45,0.9445,7.755e-12,1524.0
O78755:W5Q1B0,1,90.55000000000001,0.9055,5.28e-23,1782.5
O78756:W5NQT7,1,100.0,1.0,3.8865e-11,2057.0
O78756:W5PGA3,1,94.05,0.9405,1.591e-18,1888.5
O78756:W5PVD7,1,95.5,0.9550000000000001,4.5e-09,1789.0
O78756:W5Q1B0,1,100.0,1.0,5.63e-21,2131.5
O78757:W5QFF9,1,100.0,1.0,1.13350731e-13,680.0
O79875:O79881,1,100.0,1.0,5.855000000464e-39,2341.0
O79875:Q9TDR1,1,100.0,1.0,5.855e-39,2698.5
O79880:O79882,1,100.0,1.0,2.8063390999999998e-14,666.5
O79881:Q9TDR1,1,100.0,1.0,4.640000000035565e-49,2940.5
O80842:P37107,1,99.05,0.9904999999999999,2.0633981e-36,1821.0
O85040:P45686,1,99.2,0.992,8.865e-17,1940.5
O87120:Q7DK11,1,100.0,1.0,4.4334999999999996e-21,979.0
O87120:Q7DK12,1,100.0,1.0,2.1275e-21,1338.5
O87798:O87799,1,99.85,0.9984999999999999,4.833e-13,1639.5
O87798:O87802,1,99.75,0.9975,6.02e-33,2290.0
O87880:Q56403,1,99.8,0.998,1.3205e-24,2629.0
O88188:O88188,1,97.8,0.978,4.402e-19,911.0
O88188:Q62192,1,72.25,0.7224999999999999,1.0815e-17,1917.5
O88653:Q9JHS3,1,97.85,0.9784999999999999,4.4524e-19,774.0
O88761:P62193,1,97.4,0.974,1.3425e-55,3256.0
O88761:P62198,1,97.4,0.974,4.399e-53,3229.5
O88761:Q4FZT9,1,96.25,0.9624999999999999,1.053e-49,3561.5
O88761:Q4V8E2,1,93.9,0.9390000000000001,2.979e-38,2935.5
O88761:Q63347,1,96.9,0.969,2.691e-55,3325.5
O92139:O92139,1,98.9,0.989,1.62285e-14,674.5
O94244:O94244,1,97.35,0.9735,1.2725000000000001e-63,2852.0
O94316:Q9UUC6,1,100.0,1.0,1.2215e-15,3477.5
O94609:O94609,1,97.95,0.9795,0.0,7163.0
O94609:P0CH07,1,98.5,0.985,3.775e-13,3880.0
O94609:P46595,1,66.15,0.6615,1.8915e-15,3899.5
O94609:Q9Y818,1,99.05,0.9904999999999999,2.157e-28,4144.5
O94620:Q10163,1,91.05,0.9105,9.555e-11,1270.5
O94646:P87306,1,91.55,0.9155,1.0355e-23,1486.0
O94646:Q9P6Q0,1,93.15,0.9315,8.6750000009135e-12,643.0
O94742:Q08231,0,0.0,0.0,0.0,0.0
O94817:Q9H1Y0,1,98.85,0.9884999999999999,4.777e-16,1249.5
O94829:O94829,1,96.95,0.9695,1.7175e-77,5393.0
O94829:P47813,1,94.1,0.9410000000000001,4.055e-12,2929.0
O94829:P62826,1,60.7,0.607,1.0183e-29,1641.5
O94829:P63279,0,0.0,0.0,0.0,0.0
O94855:Q15436,1,59.25,0.5925,3.4415e-64,3913.0
O94906:P83876,1,43.449999999999996,0.4345,4.1615000130449997e-13,839.5
O94906:Q53GS9,1,95.6,0.956,1.018000032395e-71,3795.5
O94906:Q8WWY3,1,92.85,0.9285,1.3605e-37,2785.5
O95059:P78346,1,100.0,1.0,5.800000000000001e-20,1085.5
O95139:Q9Y6M9,1,100.0,1.0,2.0720002669499998e-14,681.5
O95167:P51970,1,85.19999999999999,0.852,4.4365272350000004e-10,544.5
O95168:Q9Y6M9,1,100.0,1.0,4.2922669500000005e-17,720.0
O95169:P17568,1,95.4,0.954,2.38800001601e-12,659.0
O95178:P17568,1,89.19999999999999,0.892,2.3035024090000002e-08,455.0
O95182:Q16718,1,88.05,0.8805000000000001,8.475004164500001e-07,420.5
O95256:Q13478,1,91.25,0.9125,1.879500000001003e-41,1897.5
O95298:O96000,1,100.0,1.0,5.2550001298e-14,717.0
O95298:P51970,1,100.0,1.0,5.25531155e-14,724.5
O95466:P60953,1,36.95,0.3695,1.1385e-08,749.0
O95486:Q15436,1,94.75,0.9475,0.0,4977.0
O95707:P78346,1,100.0,1.0,1.6575e-19,1114.5
O95711:Q99467,1,100.0,1.0,9.05e-20,2226.5
O95721:O95721,0,0.0,0.0,0.0,0.0
O95721:Q9BV40,0,0.0,0.0,0.0,0.0
O95777:Q9Y333,1,100.0,1.0,4.426652e-11,585.5
O95777:Q9Y4Z0,1,100.0,1.0,4.441865e-11,536.5
O95926:Q99459,1,82.44999999999999,0.8245,9.525e-26,1720.0
O95926:Q9BZJ0,1,97.5,0.975,9.525e-26,2380.5
O95926:Q9HCS7,1,95.1,0.951,9.525e-26,2396.5
O96000:P03905,1,99.75,0.9975,1.298e-21,1714.5
O96000:Q9NX14,1,100.0,1.0,3.9240000129800004e-13,682.0
O96013:P60953,0,0.0,0.0,0.0,0.0
O96019:P60709,1,92.3,0.923,8.19013505e-46,2076.5
O96184:Q8I3T9,1,100.0,1.0,8.935e-14,1100.5
O96258:Q8I3U6,1,80.80000000000001,0.808,2.1560000516500002e-13,672.0
O96940:O96940,1,51.849999999999994,0.5185,3.3508000000000002e-46,2209.0
O96989:P49735,1,98.3,0.983,1.18400000000057e-63,3134.5
O96989:Q9VQY9,1,100.0,1.0,5.35e-24,1863.0
O96989:Q9W0I7,1,100.0,1.0,2.747e-18,1778.0
O97250:Q8I431,1,53.7,0.5369999999999999,2.7110000000000005e-12,808.0
O97250:Q8IDS6,1,53.0,0.53,1.9770000828e-18,883.5
O97250:Q8ILK3,1,100.0,1.0,1.441500000008265e-23,1126.0
O97313:Q8I3U6,1,79.05000000000001,0.7905,5.1650000009179994e-21,1034.0
O97725:P42026,1,100.0,1.0,3.840529175e-18,799.0
P00125:P00126,1,100.0,1.0,6.895e-08,1008.0
P00125:P00129,1,99.45,0.9944999999999999,1.0025e-13,1132.0
P00125:P00157,1,100.0,1.0,7.0501968499999994e-37,1962.5
P00126:P13271,1,94.55000000000001,0.9455,1.2837135e-07,347.5
P00128:P00163,1,100.0,1.0,1.9375e-16,1521.5
P00128:P07143,1,100.0,1.0,4.804e-17,1191.5
P00128:P08525,1,54.05,0.5405,8.44728e-09,408.5
P00129:P00157,1,100.0,1.0,1.116e-12,1389.5
P00131:P07598,0,0.0,0.0,0.0,0.0
P00156:P08574,1,100.0,1.0,6.7850004595999995e-37,2029.5
P00156:P14927,1,100.0,1.0,8.23e-15,1535.0
P00156:P31930,1,100.0,1.0,4.596e-44,2761.5
P00157:P00157,1,90.4,0.904,3.205e-39,2220.5
P00157:P13271,1,78.15,0.7815000000000001,6.66e-09,1251.0
P00157:P13272,1,92.85,0.9285,6.525e-22,1604.0
P00157:P31800,1,99.4,0.994,1.9685e-41,2638.5
P00163:P07256,1,100.0,1.0,1.7445e-46,2704.5
P00163:P08525,1,70.95,0.7095,8.43e-09,1316.5
P00257:P08165,1,100.0,1.0,5.33e-19,1996.5
P00281:P84887,0,0.0,0.0,0.0,0.0
P00281:P84888,0,0.0,0.0,0.0,0.0
P00306:P00311,1,99.7,0.997,1.27356e-17,943.5
P00309:P00313,1,100.0,1.0,1.944e-18,955.0
P00315:P00315,1,87.8,0.878,5.511e-16,841.0
P00315:P00318,1,99.65,0.9964999999999999,2.4435e-18,949.0
P00315:P20116,1,90.85,0.9085,5.1650000000008425e-05,555.5
P00327:P00327,1,30.5,0.305,4.63945e-34,1363.5
P00363:P0AC47,1,99.9,0.999,1.749e-35,2520.5
P00363:P64559,1,96.95,0.9695,2.4315e-09,2065.5
P00388:P00388,1,99.19999999999999,0.992,3.3440000000000003e-99,4122.0
P00388:P06762,1,99.1,0.991,4.922e-23,2668.5
P00395:P00403,1,100.0,1.0,2.827e-37,2378.0
P00395:P00414,1,100.0,1.0,7.54e-30,2444.0
P00395:P10176,1,100.0,1.0,1.619e-05,1745.0
P00395:P10606,1,100.0,1.0,2.099e-16,1958.5
P00395:P13073,1,100.0,1.0,2.5955e-20,2024.0
P00396:P00415,1,97.75,0.9775,8.225e-30,2346.0
P00396:P10175,0,0.0,0.0,0.0,0.0
P00401:P00410,1,58.45,0.5845,1.316e-28,1927.0
P00401:P00420,1,100.0,1.0,6.765e-33,2530.5
P00401:P00424,1,100.0,1.0,3.5125e-17,2032.5
P00401:P04037,1,100.0,1.0,5.775e-18,2028.5
P00403:P09669,0,0.0,0.0,0.0,0.0
P00403:P13073,1,100.0,1.0,2.5955e-20,1107.0
P00410:P00424,1,100.0,1.0,2.085e-08,951.5
P00410:P07255,0,0.0,0.0,0.0,0.0
P00410:Q01519,1,100.0,1.0,1.001e-05,904.5
P00410:Q2V2P9,0,0.0,0.0,0.0,0.0
P00414:P12074,1,100.0,1.0,3.3575e-11,999.5
P00414:P14406,0,0.0,0.0,0.0,0.0
P00415:P00429,1,100.0,1.0,1.841e-10,1072.0
P00420:P04037,1,100.0,1.0,5.775000000000007e-18,1204.0
P00420:P32799,1,44.2,0.44199999999999995,0.00014860000000000947,571.0
P00423:P10175,1,100.0,1.0,9.350000000000004e-05,460.5
P00423:P68530,1,100.0,1.0,1.402e-19,1106.0
P00426:P04038,0,0.0,0.0,0.0,0.0
P00427:P07255,0,0.0,0.0,0.0,0.0
P00429:P00429,1,100.0,1.0,6.123e-11,473.5
P00429:P68530,1,98.65,0.9864999999999999,2.2145e-10,898.0
P00430:P10175,0,0.0,0.0,0.0,0.0
P00459:P00459,1,95.7,0.957,1.5424e-43,1728.0
P00459:P07328,1,46.5,0.46499999999999997,7.001399999999999e-37,1526.5
P00459:P07329,1,46.75,0.4675,4.658e-36,1515.5
P00467:P11347,1,97.85,0.9784999999999999,1.37e-74,3132.0
P00520:P00520,1,99.2,0.992,5.808e-36,1713.0
P00579:P0A7Z4,1,96.69999999999999,0.967,1.3880042845e-44,2204.0
P00579:P0A8T7,1,95.7,0.9570000000000001,8.25e-48,5446.0
P00581:P00581,1,98.6,0.986,2.01232e-82,4197.5
P00581:P03692,1,95.65,0.9565,1.037e-29,2495.5
P00591:P00591,1,62.55,0.6255,3.159e-61,2542.0
P00591:P02703,1,99.15,0.9915,1.0515e-13,1806.0
P00648:P00648,1,100.0,1.0,3.2595e-06,300.5
P00648:P11540,1,100.0,1.0,1.481500004329e-06,442.5
P00709:P00709,1,39.7,0.397,1.1002e-10,452.5
P00709:P15291,0,0.0,0.0,0.0,0.0
P00729:P14306,0,0.0,0.0,0.0,0.0
P00730:P00730,1,80.85,0.8085,8.3735e-65,2613.5
P00730:Q7M3E1,1,95.9,0.959,4.0765e-13,1140.5
P00734:P01008,1,67.8,0.6779999999999999,5.08e-25,1916.0
P00734:P05546,1,61.85,0.6185,1.7770000000000387e-31,1593.0
P00734:P07093,1,99.2,0.992,3.8695e-45,2236.0
P00734:P07359,0,0.0,0.0,0.0,0.0
P00736:P00736,1,97.65,0.9764999999999999,1.39505e-31,1587.0
P00736:P09871,1,69.5,0.6950000000000001,4.0681499999999994e-18,964.0
P00738:P68871,1,82.7,0.827,5.715e-16,1381.5
P00738:P69905,1,99.35,0.9935,3.473e-17,1495.0
P00746:P00751,1,98.35,0.9835,1.3685e-39,3155.5
P00749:P00749,1,100.0,1.0,3.1914999999999995e-19,856.0
P00749:P05121,1,98.65,0.9864999999999999,6.24e-44,2261.0
P00756:P00756,1,84.8,0.848,4.719500000000361e-25,1395.0
P00756:P00757,1,92.94999999999999,0.9295,9.96500003612e-30,1495.5
P00756:P01139,0,0.0,0.0,0.0,0.0
P00757:P01139,0,0.0,0.0,0.0,0.0
P00760:P00974,1,98.85,0.9884999999999999,1.1955e-09,1024.0
P00766:P00974,1,71.4,0.714,1.6440000000000015e-07,660.5
P00797:P01019,1,94.95,0.9495,5.144e-60,2565.0
P00825:P05435,1,51.7,0.517,2.2015e-19,1817.0
P00830:P07251,1,99.5,0.995,1.28287e-77,3268.0
P00830:P38077,1,97.95,0.9795,2.442e-35,2335.0
P00833:P05435,1,100.0,1.0,1.615e-17,1306.5
P00847:P13619,1,100.0,1.0,1.4029999999999999e-24,1082.5
P00854:P81450,0,0.0,0.0,0.0,0.0
P00854:P81451,0,0.0,0.0,0.0,0.0
P00856:P81450,0,0.0,0.0,0.0,0.0
P00873:P00873,1,38.3,0.383,4.48885e-10,448.5
P00873:P00877,1,99.85,0.9984999999999999,3.858e-22,2177.5
P00876:P69249,1,99.55,0.9955,1.446e-20,2054.5
P00877:P00877,1,89.19999999999999,0.892,2.12415e-71,3055.5
P00877:P08475,1,99.05000000000001,0.9904999999999999,3.0015e-21,2162.0
P00880:P04716,1,99.2,0.992,3.7755e-18,1954.0
P00883:P00883,1,99.7,0.997,2.583455e-58,2586.5
P00897:P00897,1,34.85,0.3485,8.651e-41,1814.0
P00897:P00900,1,98.30000000000001,0.983,3.282e-34,2366.0
P00929:P0A2K1,1,99.85,0.9984999999999999,1.447e-41,2255.5
P00968:P00968,1,98.6,0.986,0.0,7514.0
